scientific,month,gno,count,latitude,longitude,nsb,stations_count,stations,nsb_category
Platalea minor,5,931,6,22.47243418,114.0090884,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Platalea minor,10,931,4,22.47243418,114.0090884,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Platalea minor,11,860,2,22.48145416,113.9993603,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Platalea minor,11,931,12,22.47243418,114.0090884,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Platalea minor,12,860,1,22.48145416,113.9993603,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Platalea minor,12,930,4,22.47242379,113.9993718,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Platalea minor,12,931,15,22.47243418,114.0090884,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Plestiodon chinensis chinensis,8,930,1,22.47242379,113.9993718,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pluvialis fulva,11,931,2,22.47243418,114.0090884,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Pluvialis squatarola,3,931,1,22.47243418,114.0090884,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pluvialis squatarola,11,931,2,22.47243418,114.0090884,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Pluvialis squatarola,12,860,1,22.48145416,113.9993603,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Pluvialis squatarola,12,931,5,22.47243418,114.0090884,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Poecilia reticulata,11,945,1,22.47251831,114.1451205,8.927474830372313,1,['Fanling Kau Yan College'],8-9
Polypedates megacephalus,3,930,5,22.47242379,113.9993718,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Polypedates megacephalus,4,930,3,22.47242379,113.9993718,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Polypedates megacephalus,5,860,1,22.48145416,113.9993603,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Polypedates megacephalus,5,930,11,22.47242379,113.9993718,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Polypedates megacephalus,6,930,2,22.47242379,113.9993718,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Polypedates megacephalus,7,930,3,22.47242379,113.9993718,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Polypedates megacephalus,8,930,1,22.47242379,113.9993718,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Polypedates megacephalus,9,930,2,22.47242379,113.9993718,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Polypedates megacephalus,11,930,1,22.47242379,113.9993718,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Polytremis lubricans,6,931,1,22.47243418,114.0090884,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Polytremis lubricans,10,860,2,22.48145416,113.9993603,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Potamarcha congener,3,930,1,22.47242379,113.9993718,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Potanthus pava,6,931,1,22.47243418,114.0090884,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Potanthus trachala,9,860,1,22.48145416,113.9993603,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prinia flaviventris,1,860,1,22.48145416,113.9993603,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia flaviventris,1,930,5,22.47242379,113.9993718,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia flaviventris,1,931,1,22.47243418,114.0090884,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia flaviventris,2,930,5,22.47242379,113.9993718,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Prinia flaviventris,2,931,3,22.47243418,114.0090884,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Prinia flaviventris,3,930,6,22.47242379,113.9993718,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prinia flaviventris,3,931,1,22.47243418,114.0090884,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prinia flaviventris,4,860,1,22.48145416,113.9993603,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia flaviventris,4,930,3,22.47242379,113.9993718,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia flaviventris,4,931,2,22.47243418,114.0090884,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia flaviventris,5,930,6,22.47242379,113.9993718,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia flaviventris,5,931,1,22.47243418,114.0090884,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia flaviventris,6,860,1,22.48145416,113.9993603,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia flaviventris,6,930,3,22.47242379,113.9993718,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia flaviventris,7,860,2,22.48145416,113.9993603,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia flaviventris,7,930,2,22.47242379,113.9993718,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia flaviventris,7,931,1,22.47243418,114.0090884,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia flaviventris,8,930,2,22.47242379,113.9993718,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prinia flaviventris,9,860,1,22.48145416,113.9993603,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prinia flaviventris,9,930,4,22.47242379,113.9993718,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prinia flaviventris,9,931,1,22.47243418,114.0090884,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prinia flaviventris,10,860,1,22.48145416,113.9993603,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia flaviventris,10,930,1,22.47242379,113.9993718,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia flaviventris,10,931,2,22.47243418,114.0090884,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia flaviventris,10,932,1,22.472444,114.0188049,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia flaviventris,11,930,5,22.47242379,113.9993718,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia flaviventris,12,860,1,22.48145416,113.9993603,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Prinia flaviventris,12,930,3,22.47242379,113.9993718,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Prinia flaviventris,12,931,2,22.47243418,114.0090884,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Prinia inornata,1,860,1,22.48145416,113.9993603,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia inornata,1,930,6,22.47242379,113.9993718,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia inornata,1,931,1,22.47243418,114.0090884,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia inornata,2,860,1,22.48145416,113.9993603,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Prinia inornata,2,930,7,22.47242379,113.9993718,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Prinia inornata,2,931,4,22.47243418,114.0090884,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Prinia inornata,3,860,2,22.48145416,113.9993603,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prinia inornata,3,930,6,22.47242379,113.9993718,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prinia inornata,3,931,3,22.47243418,114.0090884,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prinia inornata,4,860,2,22.48145416,113.9993603,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia inornata,4,930,4,22.47242379,113.9993718,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia inornata,4,931,1,22.47243418,114.0090884,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia inornata,5,860,1,22.48145416,113.9993603,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia inornata,5,930,5,22.47242379,113.9993718,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia inornata,6,860,1,22.48145416,113.9993603,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia inornata,6,930,4,22.47242379,113.9993718,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia inornata,7,930,3,22.47242379,113.9993718,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia inornata,7,931,1,22.47243418,114.0090884,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prinia inornata,8,930,2,22.47242379,113.9993718,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prinia inornata,9,860,1,22.48145416,113.9993603,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prinia inornata,9,930,4,22.47242379,113.9993718,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prinia inornata,9,931,2,22.47243418,114.0090884,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prinia inornata,10,860,1,22.48145416,113.9993603,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia inornata,10,930,7,22.47242379,113.9993718,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia inornata,10,931,3,22.47243418,114.0090884,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia inornata,10,932,1,22.472444,114.0188049,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia inornata,11,930,7,22.47242379,113.9993718,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prinia inornata,12,860,2,22.48145416,113.9993603,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Prinia inornata,12,930,7,22.47242379,113.9993718,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Prinia inornata,12,931,1,22.47243418,114.0090884,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Prionailurus bengalensis,1,931,2,22.47243418,114.0090884,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prionailurus bengalensis,1,1572,1,22.39123577,114.1160062,13.414598870414023,1,['Ho Koon Nature Education cum Astronomical Centre'],13-14
Prionailurus bengalensis,1,1664,1,22.38214453,114.3296369,13.802250493599134,1,['Hong Kong Space Museum Sai Kung iObservatory'],13-14
Prionailurus bengalensis,2,1572,1,22.39123577,114.1160062,12.735657908565422,1,['Ho Koon Nature Education cum Astronomical Centre'],12-13
Prionailurus bengalensis,2,1664,1,22.38214453,114.3296369,13.488781343152723,1,['Hong Kong Space Museum Sai Kung iObservatory'],13-14
Prionailurus bengalensis,4,863,1,22.48148362,114.0285119,10.019148133845974,2,"['Mai Po Nature Reserve', 'Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",10-11
Prionailurus bengalensis,6,930,1,22.47242379,113.9993718,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prionailurus bengalensis,8,930,2,22.47242379,113.9993718,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prionailurus bengalensis,8,1572,1,22.39123577,114.1160062,12.195679819010252,1,['Ho Koon Nature Education cum Astronomical Centre'],12-13
Prionailurus bengalensis,9,931,1,22.47243418,114.0090884,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prionailurus bengalensis,10,930,2,22.47242379,113.9993718,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prionailurus bengalensis,10,863,1,22.48148362,114.0285119,11.069268638840157,2,"['Mai Po Nature Reserve', 'Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prionailurus bengalensis,11,930,2,22.47242379,113.9993718,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prionailurus bengalensis,11,931,2,22.47243418,114.0090884,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prionailurus bengalensis,11,1571,1,22.39123182,114.1062952,13.756754463409848,1,['Ho Koon Nature Education cum Astronomical Centre'],13-14
Prionailurus bengalensis,12,930,5,22.47242379,113.9993718,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Prionailurus bengalensis,12,931,9,22.47243418,114.0090884,14.166821690711211,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Prodasineura autumnalis,4,930,1,22.47242379,113.9993718,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prodasineura autumnalis,5,930,2,22.47242379,113.9993718,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prodasineura autumnalis,6,930,1,22.47242379,113.9993718,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prodasineura autumnalis,7,930,1,22.47242379,113.9993718,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prodasineura autumnalis,8,930,1,22.47242379,113.9993718,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prodasineura autumnalis,9,930,1,22.47242379,113.9993718,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prodasineura autumnalis,10,930,1,22.47242379,113.9993718,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prosotas dubiosa,7,930,1,22.47242379,113.9993718,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prosotas dubiosa,7,931,1,22.47243418,114.0090884,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Prosotas dubiosa,9,860,1,22.48145416,113.9993603,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prosotas dubiosa,9,930,1,22.47242379,113.9993718,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prosotas dubiosa,9,931,2,22.47243418,114.0090884,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Prosotas dubiosa,10,860,1,22.48145416,113.9993603,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prosotas dubiosa,10,930,3,22.47242379,113.9993718,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prosotas dubiosa,10,931,2,22.47243418,114.0090884,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prosotas dubiosa,11,930,1,22.47242379,113.9993718,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Prosotas dubiosa,11,931,1,22.47243418,114.0090884,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Pseudagrion microcephalum,3,860,4,22.48145416,113.9993603,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pseudagrion microcephalum,3,930,8,22.47242379,113.9993718,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pseudagrion microcephalum,4,860,1,22.48145416,113.9993603,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudagrion microcephalum,4,930,10,22.47242379,113.9993718,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudagrion microcephalum,5,860,3,22.48145416,113.9993603,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudagrion microcephalum,5,930,5,22.47242379,113.9993718,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudagrion microcephalum,6,860,2,22.48145416,113.9993603,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudagrion microcephalum,6,930,2,22.47242379,113.9993718,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudagrion microcephalum,7,860,1,22.48145416,113.9993603,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudagrion microcephalum,7,930,1,22.47242379,113.9993718,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudagrion microcephalum,8,860,2,22.48145416,113.9993603,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pseudagrion microcephalum,8,930,2,22.47242379,113.9993718,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pseudagrion microcephalum,9,860,3,22.48145416,113.9993603,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pseudagrion microcephalum,9,930,3,22.47242379,113.9993718,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pseudagrion microcephalum,10,860,1,22.48145416,113.9993603,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Pseudagrion microcephalum,10,930,3,22.47242379,113.9993718,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Pseudagrion rubriceps rubriceps,6,860,1,22.48145416,113.9993603,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudothemis zonata,4,860,3,22.48145416,113.9993603,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudothemis zonata,4,930,2,22.47242379,113.9993718,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudothemis zonata,5,860,2,22.48145416,113.9993603,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudothemis zonata,5,930,11,22.47242379,113.9993718,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudothemis zonata,5,931,1,22.47243418,114.0090884,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudothemis zonata,6,860,5,22.48145416,113.9993603,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudothemis zonata,6,930,3,22.47242379,113.9993718,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudothemis zonata,7,860,1,22.48145416,113.9993603,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudothemis zonata,7,930,3,22.47242379,113.9993718,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pseudothemis zonata,9,860,1,22.48145416,113.9993603,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pteroptyx maipo,3,930,1,22.47242379,113.9993718,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pteroptyx maipo,4,930,3,22.47242379,113.9993718,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pteroptyx maipo,5,930,1,22.47242379,113.9993718,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pteroptyx maipo,6,930,1,22.47242379,113.9993718,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pteroptyx maipo,7,930,2,22.47242379,113.9993718,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pteroptyx maipo,8,930,1,22.47242379,113.9993718,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pteroptyx maipo,8,793,1,22.49051399,114.0285023,10.24497125434742,2,"['Mai Po Nature Reserve', 'Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",10-11
Pteroptyx maipo,8,863,2,22.48148362,114.0285119,10.24497125434742,2,"['Mai Po Nature Reserve', 'Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",10-11
Pteroptyx maipo,8,794,1,22.49052264,114.0382201,8.27133646441662,1,['Mai Po Nature Reserve'],8-9
Pteroptyx maipo,8,864,1,22.48149226,114.0382291,8.27133646441662,1,['Mai Po Nature Reserve'],8-9
Pteroptyx maipo,9,930,3,22.47242379,113.9993718,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pteroptyx maipo,10,930,1,22.47242379,113.9993718,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Pterorhinus chinensis,9,2413,1,22.28287227,114.1257566,11.137098950047726,1,['The University of Hong Kong'],11-12
Pterorhinus chinensis,9,2414,1,22.28287504,114.13546,11.137098950047726,1,['The University of Hong Kong'],11-12
Pterorhinus perspicillatus,1,2811,1,22.22848137,113.9123836,9.68829655791008,1,"['Shek Pik Tide Gauge Station, Hong Kong Observatory']",9-10
Pterorhinus perspicillatus,1,860,1,22.48145416,113.9993603,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Pterorhinus perspicillatus,1,930,2,22.47242379,113.9993718,13.61373671118716,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Pterorhinus perspicillatus,2,930,1,22.47242379,113.9993718,14.407064511043773,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",
Pterorhinus perspicillatus,3,860,1,22.48145416,113.9993603,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pterorhinus perspicillatus,3,930,4,22.47242379,113.9993718,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pterorhinus perspicillatus,3,931,4,22.47243418,114.0090884,12.57666983087316,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pterorhinus perspicillatus,4,860,2,22.48145416,113.9993603,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pterorhinus perspicillatus,4,930,3,22.47242379,113.9993718,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pterorhinus perspicillatus,4,931,3,22.47243418,114.0090884,11.943803108128067,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pterorhinus perspicillatus,5,930,1,22.47242379,113.9993718,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pterorhinus perspicillatus,5,931,1,22.47243418,114.0090884,11.488827680472998,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pterorhinus perspicillatus,6,860,1,22.48145416,113.9993603,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pterorhinus perspicillatus,6,930,3,22.47242379,113.9993718,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pterorhinus perspicillatus,6,931,1,22.47243418,114.0090884,11.636687146585473,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pterorhinus perspicillatus,7,930,2,22.47242379,113.9993718,11.563271272381558,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",11-12
Pterorhinus perspicillatus,8,930,2,22.47242379,113.9993718,12.21860604427822,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pterorhinus perspicillatus,9,860,2,22.48145416,113.9993603,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pterorhinus perspicillatus,9,930,2,22.47242379,113.9993718,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pterorhinus perspicillatus,9,931,2,22.47243418,114.0090884,12.434991467016738,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",12-13
Pterorhinus perspicillatus,9,2413,1,22.28287227,114.1257566,11.137098950047726,1,['The University of Hong Kong'],11-12
Pterorhinus perspicillatus,10,860,1,22.48145416,113.9993603,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Pterorhinus perspicillatus,10,930,2,22.47242379,113.9993718,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Pterorhinus perspicillatus,10,931,1,22.47243418,114.0090884,13.221696914700546,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Pterorhinus perspicillatus,11,860,2,22.48145416,113.9993603,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
Pterorhinus perspicillatus,11,930,3,22.47242379,113.9993718,13.762746377286737,1,"['Tsim Bei Tsui Seismological Station, Hong Kong Observatory']",13-14
